ssp,model,year,discount_factor,rho,eta
SSP3,OECD Env-Growth,2161,3.503246160812043e-46,1,0
SSP3,OECD Env-Growth,2162,1.7516230804060213e-46,1,0
SSP3,OECD Env-Growth,2163,8.758115402030107e-47,1,0
SSP3,OECD Env-Growth,2164,4.3790577010150533e-47,1,0
SSP3,OECD Env-Growth,2165,2.1895288505075267e-47,1,0
SSP3,OECD Env-Growth,2166,1.0947644252537633e-47,1,0
SSP3,OECD Env-Growth,2167,5.473822126268817e-48,1,0
SSP3,OECD Env-Growth,2168,2.7369110631344083e-48,1,0
SSP3,OECD Env-Growth,2169,1.3684555315672042e-48,1,0
SSP3,OECD Env-Growth,2170,6.842277657836021e-49,1,0
SSP3,OECD Env-Growth,2171,3.4211388289180104e-49,1,0
SSP3,OECD Env-Growth,2172,1.7105694144590052e-49,1,0
SSP3,OECD Env-Growth,2173,8.552847072295026e-50,1,0
SSP3,OECD Env-Growth,2174,4.276423536147513e-50,1,0
SSP3,OECD Env-Growth,2175,2.1382117680737565e-50,1,0
SSP3,OECD Env-Growth,2176,1.0691058840368783e-50,1,0
SSP3,OECD Env-Growth,2177,5.345529420184391e-51,1,0
SSP3,OECD Env-Growth,2178,2.6727647100921956e-51,1,0
SSP3,OECD Env-Growth,2179,1.3363823550460978e-51,1,0
SSP3,OECD Env-Growth,2180,6.681911775230489e-52,1,0
SSP3,OECD Env-Growth,2181,3.3409558876152446e-52,1,0
SSP3,OECD Env-Growth,2182,1.6704779438076223e-52,1,0
SSP3,OECD Env-Growth,2183,8.352389719038111e-53,1,0
SSP3,OECD Env-Growth,2184,4.176194859519056e-53,1,0
SSP3,OECD Env-Growth,2185,2.088097429759528e-53,1,0
SSP3,OECD Env-Growth,2186,1.044048714879764e-53,1,0
SSP3,OECD Env-Growth,2187,5.22024357439882e-54,1,0
SSP3,OECD Env-Growth,2188,2.61012178719941e-54,1,0
SSP3,OECD Env-Growth,2189,1.305060893599705e-54,1,0
SSP3,OECD Env-Growth,2190,6.525304467998525e-55,1,0
SSP3,OECD Env-Growth,2191,3.2626522339992623e-55,1,0
SSP3,OECD Env-Growth,2192,1.6313261169996311e-55,1,0
SSP3,OECD Env-Growth,2193,8.156630584998156e-56,1,0
SSP3,OECD Env-Growth,2194,4.078315292499078e-56,1,0
SSP3,OECD Env-Growth,2195,2.039157646249539e-56,1,0
SSP3,OECD Env-Growth,2196,1.0195788231247695e-56,1,0
SSP3,OECD Env-Growth,2197,5.0978941156238473e-57,1,0
SSP3,OECD Env-Growth,2198,2.5489470578119236e-57,1,0
SSP3,OECD Env-Growth,2199,1.2744735289059618e-57,1,0
SSP3,OECD Env-Growth,2200,6.372367644529809e-58,1,0
SSP3,OECD Env-Growth,2201,3.1861838222649046e-58,1,0
SSP3,OECD Env-Growth,2202,1.5930919111324523e-58,1,0
SSP3,OECD Env-Growth,2203,7.965459555662261e-59,1,0
SSP3,OECD Env-Growth,2204,3.982729777831131e-59,1,0
SSP3,OECD Env-Growth,2205,1.9913648889155653e-59,1,0
SSP3,OECD Env-Growth,2206,9.956824444577827e-60,1,0
SSP3,OECD Env-Growth,2207,4.9784122222889134e-60,1,0
SSP3,OECD Env-Growth,2208,2.4892061111444567e-60,1,0
SSP3,OECD Env-Growth,2209,1.2446030555722283e-60,1,0
SSP3,OECD Env-Growth,2210,6.223015277861142e-61,1,0
SSP3,OECD Env-Growth,2211,3.111507638930571e-61,1,0
SSP3,OECD Env-Growth,2212,1.5557538194652854e-61,1,0
SSP3,OECD Env-Growth,2213,7.778769097326427e-62,1,0
SSP3,OECD Env-Growth,2214,3.8893845486632136e-62,1,0
SSP3,OECD Env-Growth,2215,1.9446922743316068e-62,1,0
SSP3,OECD Env-Growth,2216,9.723461371658034e-63,1,0
SSP3,OECD Env-Growth,2217,4.861730685829017e-63,1,0
SSP3,OECD Env-Growth,2218,2.4308653429145085e-63,1,0
SSP3,OECD Env-Growth,2219,1.2154326714572542e-63,1,0
SSP3,OECD Env-Growth,2220,6.077163357286271e-64,1,0
SSP3,OECD Env-Growth,2221,3.0385816786431356e-64,1,0
SSP3,OECD Env-Growth,2222,1.5192908393215678e-64,1,0
SSP3,OECD Env-Growth,2223,7.596454196607839e-65,1,0
SSP3,OECD Env-Growth,2224,3.7982270983039195e-65,1,0
SSP3,OECD Env-Growth,2225,1.8991135491519597e-65,1,0
SSP3,OECD Env-Growth,2226,9.495567745759799e-66,1,0
SSP3,OECD Env-Growth,2227,4.7477838728798994e-66,1,0
SSP3,OECD Env-Growth,2228,2.3738919364399497e-66,1,0
SSP3,OECD Env-Growth,2229,1.1869459682199748e-66,1,0
SSP3,OECD Env-Growth,2230,5.934729841099874e-67,1,0
SSP3,OECD Env-Growth,2231,2.967364920549937e-67,1,0
SSP3,OECD Env-Growth,2232,1.4836824602749686e-67,1,0
SSP3,OECD Env-Growth,2233,7.418412301374843e-68,1,0
SSP3,OECD Env-Growth,2234,3.7092061506874214e-68,1,0
SSP3,OECD Env-Growth,2235,1.8546030753437107e-68,1,0
SSP3,OECD Env-Growth,2236,9.273015376718553e-69,1,0
SSP3,OECD Env-Growth,2237,4.636507688359277e-69,1,0
SSP3,OECD Env-Growth,2238,2.3182538441796384e-69,1,0
SSP3,OECD Env-Growth,2239,1.1591269220898192e-69,1,0
SSP3,OECD Env-Growth,2240,5.795634610449096e-70,1,0
SSP3,OECD Env-Growth,2241,2.897817305224548e-70,1,0
SSP3,OECD Env-Growth,2242,1.448908652612274e-70,1,0
SSP3,OECD Env-Growth,2243,7.24454326306137e-71,1,0
SSP3,OECD Env-Growth,2244,3.622271631530685e-71,1,0
SSP3,OECD Env-Growth,2245,1.8111358157653425e-71,1,0
SSP3,OECD Env-Growth,2246,9.055679078826712e-72,1,0
SSP3,OECD Env-Growth,2247,4.527839539413356e-72,1,0
SSP3,OECD Env-Growth,2248,2.263919769706678e-72,1,0
SSP3,OECD Env-Growth,2249,1.131959884853339e-72,1,0
SSP3,OECD Env-Growth,2250,5.659799424266695e-73,1,0
SSP3,OECD Env-Growth,2251,2.8298997121333476e-73,1,0
SSP3,OECD Env-Growth,2252,1.4149498560666738e-73,1,0
SSP3,OECD Env-Growth,2253,7.074749280333369e-74,1,0
SSP3,OECD Env-Growth,2254,3.5373746401666845e-74,1,0
SSP3,OECD Env-Growth,2255,1.7686873200833423e-74,1,0
SSP3,OECD Env-Growth,2256,8.843436600416711e-75,1,0
SSP3,OECD Env-Growth,2257,4.421718300208356e-75,1,0
SSP3,OECD Env-Growth,2258,2.210859150104178e-75,1,0
SSP3,OECD Env-Growth,2259,1.105429575052089e-75,1,0
SSP3,OECD Env-Growth,2260,5.527147875260445e-76,1,0
SSP3,OECD Env-Growth,2261,2.7635739376302223e-76,1,0
SSP3,OECD Env-Growth,2262,1.3817869688151111e-76,1,0
SSP3,OECD Env-Growth,2263,6.908934844075556e-77,1,0
SSP3,OECD Env-Growth,2264,3.454467422037778e-77,1,0
SSP3,OECD Env-Growth,2265,1.727233711018889e-77,1,0
SSP3,OECD Env-Growth,2266,8.636168555094445e-78,1,0
SSP3,OECD Env-Growth,2267,4.3180842775472223e-78,1,0
SSP3,OECD Env-Growth,2268,2.1590421387736112e-78,1,0
SSP3,OECD Env-Growth,2269,1.0795210693868056e-78,1,0
SSP3,OECD Env-Growth,2270,5.397605346934028e-79,1,0
SSP3,OECD Env-Growth,2271,2.698802673467014e-79,1,0
SSP3,OECD Env-Growth,2272,1.349401336733507e-79,1,0
SSP3,OECD Env-Growth,2273,6.747006683667535e-80,1,0
SSP3,OECD Env-Growth,2274,3.3735033418337674e-80,1,0
SSP3,OECD Env-Growth,2275,1.6867516709168837e-80,1,0
SSP3,OECD Env-Growth,2276,8.433758354584419e-81,1,0
SSP3,OECD Env-Growth,2277,4.2168791772922093e-81,1,0
SSP3,OECD Env-Growth,2278,2.1084395886461046e-81,1,0
SSP3,OECD Env-Growth,2279,1.0542197943230523e-81,1,0
SSP3,OECD Env-Growth,2280,5.271098971615262e-82,1,0
SSP3,OECD Env-Growth,2281,2.635549485807631e-82,1,0
SSP3,OECD Env-Growth,2282,1.3177747429038154e-82,1,0
SSP3,OECD Env-Growth,2283,6.588873714519077e-83,1,0
SSP3,OECD Env-Growth,2284,3.2944368572595385e-83,1,0
SSP3,OECD Env-Growth,2285,1.6472184286297693e-83,1,0
SSP3,OECD Env-Growth,2286,8.236092143148846e-84,1,0
SSP3,OECD Env-Growth,2287,4.118046071574423e-84,1,0
SSP3,OECD Env-Growth,2288,2.0590230357872116e-84,1,0
SSP3,OECD Env-Growth,2289,1.0295115178936058e-84,1,0
SSP3,OECD Env-Growth,2290,5.147557589468029e-85,1,0
SSP3,OECD Env-Growth,2291,2.5737787947340145e-85,1,0
SSP3,OECD Env-Growth,2292,1.2868893973670072e-85,1,0
SSP3,OECD Env-Growth,2293,6.434446986835036e-86,1,0
SSP3,OECD Env-Growth,2294,3.217223493417518e-86,1,0
SSP3,OECD Env-Growth,2295,1.608611746708759e-86,1,0
SSP3,OECD Env-Growth,2296,8.043058733543795e-87,1,0
SSP3,OECD Env-Growth,2297,4.021529366771898e-87,1,0
SSP3,OECD Env-Growth,2298,2.010764683385949e-87,1,0
SSP3,OECD Env-Growth,2299,1.0053823416929744e-87,1,0
SSP3,OECD Env-Growth,2300,5.026911708464872e-88,1,0
SSP4,IIASA GDP,2011,0.5,1,0
SSP4,IIASA GDP,2012,0.25,1,0
SSP4,IIASA GDP,2013,0.125,1,0
SSP4,IIASA GDP,2014,0.0625,1,0
SSP4,IIASA GDP,2015,0.03125,1,0
SSP4,IIASA GDP,2016,0.015625,1,0
SSP4,IIASA GDP,2017,0.0078125,1,0
SSP4,IIASA GDP,2018,0.00390625,1,0
SSP4,IIASA GDP,2019,0.001953125,1,0
SSP4,IIASA GDP,2020,0.0009765625,1,0
SSP4,IIASA GDP,2021,0.00048828125,1,0
SSP4,IIASA GDP,2022,0.000244140625,1,0
SSP4,IIASA GDP,2023,0.0001220703125,1,0
SSP4,IIASA GDP,2024,6.103515625e-05,1,0
SSP4,IIASA GDP,2025,3.0517578125e-05,1,0
SSP4,IIASA GDP,2026,1.52587890625e-05,1,0
SSP4,IIASA GDP,2027,7.62939453125e-06,1,0
SSP4,IIASA GDP,2028,3.814697265625e-06,1,0
SSP4,IIASA GDP,2029,1.9073486328125e-06,1,0
SSP4,IIASA GDP,2030,9.5367431640625e-07,1,0
SSP4,IIASA GDP,2031,4.76837158203125e-07,1,0
SSP4,IIASA GDP,2032,2.384185791015625e-07,1,0
SSP4,IIASA GDP,2033,1.1920928955078125e-07,1,0
SSP4,IIASA GDP,2034,5.960464477539063e-08,1,0
SSP4,IIASA GDP,2035,2.9802322387695312e-08,1,0
SSP4,IIASA GDP,2036,1.4901161193847656e-08,1,0
SSP4,IIASA GDP,2037,7.450580596923828e-09,1,0
SSP4,IIASA GDP,2038,3.725290298461914e-09,1,0
SSP4,IIASA GDP,2039,1.862645149230957e-09,1,0
SSP4,IIASA GDP,2040,9.313225746154785e-10,1,0
SSP4,IIASA GDP,2041,4.656612873077393e-10,1,0
SSP4,IIASA GDP,2042,2.3283064365386963e-10,1,0
SSP4,IIASA GDP,2043,1.1641532182693481e-10,1,0
SSP4,IIASA GDP,2044,5.820766091346741e-11,1,0
SSP4,IIASA GDP,2045,2.9103830456733704e-11,1,0
SSP4,IIASA GDP,2046,1.4551915228366852e-11,1,0
SSP4,IIASA GDP,2047,7.275957614183426e-12,1,0
SSP4,IIASA GDP,2048,3.637978807091713e-12,1,0
SSP4,IIASA GDP,2049,1.8189894035458565e-12,1,0
SSP4,IIASA GDP,2050,9.094947017729282e-13,1,0
SSP4,IIASA GDP,2051,4.547473508864641e-13,1,0
SSP4,IIASA GDP,2052,2.2737367544323206e-13,1,0
SSP4,IIASA GDP,2053,1.1368683772161603e-13,1,0
SSP4,IIASA GDP,2054,5.684341886080802e-14,1,0
SSP4,IIASA GDP,2055,2.842170943040401e-14,1,0
SSP4,IIASA GDP,2056,1.4210854715202004e-14,1,0
SSP4,IIASA GDP,2057,7.105427357601002e-15,1,0
SSP4,IIASA GDP,2058,3.552713678800501e-15,1,0
SSP4,IIASA GDP,2059,1.7763568394002505e-15,1,0
SSP4,IIASA GDP,2060,8.881784197001252e-16,1,0
SSP4,IIASA GDP,2061,4.440892098500626e-16,1,0
SSP4,IIASA GDP,2062,2.220446049250313e-16,1,0
SSP4,IIASA GDP,2063,1.1102230246251565e-16,1,0
SSP4,IIASA GDP,2064,5.551115123125783e-17,1,0
SSP4,IIASA GDP,2065,2.7755575615628914e-17,1,0
SSP4,IIASA GDP,2066,1.3877787807814457e-17,1,0
SSP4,IIASA GDP,2067,6.938893903907228e-18,1,0
SSP4,IIASA GDP,2068,3.469446951953614e-18,1,0
SSP4,IIASA GDP,2069,1.734723475976807e-18,1,0
SSP4,IIASA GDP,2070,8.673617379884035e-19,1,0
SSP4,IIASA GDP,2071,4.336808689942018e-19,1,0
SSP4,IIASA GDP,2072,2.168404344971009e-19,1,0
SSP4,IIASA GDP,2073,1.0842021724855044e-19,1,0
SSP4,IIASA GDP,2074,5.421010862427522e-20,1,0
SSP4,IIASA GDP,2075,2.710505431213761e-20,1,0
SSP4,IIASA GDP,2076,1.3552527156068805e-20,1,0
SSP4,IIASA GDP,2077,6.776263578034403e-21,1,0
SSP4,IIASA GDP,2078,3.3881317890172014e-21,1,0
SSP4,IIASA GDP,2079,1.6940658945086007e-21,1,0
SSP4,IIASA GDP,2080,8.470329472543003e-22,1,0
SSP4,IIASA GDP,2081,4.235164736271502e-22,1,0
SSP4,IIASA GDP,2082,2.117582368135751e-22,1,0
SSP4,IIASA GDP,2083,1.0587911840678754e-22,1,0
SSP4,IIASA GDP,2084,5.293955920339377e-23,1,0
SSP4,IIASA GDP,2085,2.6469779601696886e-23,1,0
SSP4,IIASA GDP,2086,1.3234889800848443e-23,1,0
SSP4,IIASA GDP,2087,6.617444900424222e-24,1,0
SSP4,IIASA GDP,2088,3.308722450212111e-24,1,0
SSP4,IIASA GDP,2089,1.6543612251060553e-24,1,0
SSP4,IIASA GDP,2090,8.271806125530277e-25,1,0
SSP4,IIASA GDP,2091,4.1359030627651384e-25,1,0
SSP4,IIASA GDP,2092,2.0679515313825692e-25,1,0
SSP4,IIASA GDP,2093,1.0339757656912846e-25,1,0
SSP4,IIASA GDP,2094,5.169878828456423e-26,1,0
SSP4,IIASA GDP,2095,2.5849394142282115e-26,1,0
SSP4,IIASA GDP,2096,1.2924697071141057e-26,1,0
SSP4,IIASA GDP,2097,6.462348535570529e-27,1,0
SSP4,IIASA GDP,2098,3.2311742677852644e-27,1,0
SSP4,IIASA GDP,2099,1.6155871338926322e-27,1,0
SSP4,IIASA GDP,2100,8.077935669463161e-28,1,0
SSP4,IIASA GDP,2101,4.0389678347315804e-28,1,0
SSP4,IIASA GDP,2102,2.0194839173657902e-28,1,0
SSP4,IIASA GDP,2103,1.0097419586828951e-28,1,0
SSP4,IIASA GDP,2104,5.048709793414476e-29,1,0
SSP4,IIASA GDP,2105,2.524354896707238e-29,1,0
SSP4,IIASA GDP,2106,1.262177448353619e-29,1,0
SSP4,IIASA GDP,2107,6.310887241768095e-30,1,0
SSP4,IIASA GDP,2108,3.1554436208840472e-30,1,0
SSP4,IIASA GDP,2109,1.5777218104420236e-30,1,0
SSP4,IIASA GDP,2110,7.888609052210118e-31,1,0
SSP4,IIASA GDP,2111,3.944304526105059e-31,1,0
SSP4,IIASA GDP,2112,1.9721522630525295e-31,1,0
SSP4,IIASA GDP,2113,9.860761315262648e-32,1,0
SSP4,IIASA GDP,2114,4.930380657631324e-32,1,0
SSP4,IIASA GDP,2115,2.465190328815662e-32,1,0
SSP4,IIASA GDP,2116,1.232595164407831e-32,1,0
SSP4,IIASA GDP,2117,6.162975822039155e-33,1,0
SSP4,IIASA GDP,2118,3.0814879110195774e-33,1,0
SSP4,IIASA GDP,2119,1.5407439555097887e-33,1,0
SSP4,IIASA GDP,2120,7.703719777548943e-34,1,0
SSP4,IIASA GDP,2121,3.851859888774472e-34,1,0
SSP4,IIASA GDP,2122,1.925929944387236e-34,1,0
SSP4,IIASA GDP,2123,9.62964972193618e-35,1,0
SSP4,IIASA GDP,2124,4.81482486096809e-35,1,0
SSP4,IIASA GDP,2125,2.407412430484045e-35,1,0
SSP4,IIASA GDP,2126,1.2037062152420224e-35,1,0
SSP4,IIASA GDP,2127,6.018531076210112e-36,1,0
SSP4,IIASA GDP,2128,3.009265538105056e-36,1,0
SSP4,IIASA GDP,2129,1.504632769052528e-36,1,0
SSP4,IIASA GDP,2130,7.52316384526264e-37,1,0
SSP4,IIASA GDP,2131,3.76158192263132e-37,1,0
SSP4,IIASA GDP,2132,1.88079096131566e-37,1,0
SSP4,IIASA GDP,2133,9.4039548065783e-38,1,0
SSP4,IIASA GDP,2134,4.70197740328915e-38,1,0
SSP4,IIASA GDP,2135,2.350988701644575e-38,1,0
SSP4,IIASA GDP,2136,1.1754943508222875e-38,1,0
SSP4,IIASA GDP,2137,5.877471754111438e-39,1,0
SSP4,IIASA GDP,2138,2.938735877055719e-39,1,0
SSP4,IIASA GDP,2139,1.4693679385278594e-39,1,0
SSP4,IIASA GDP,2140,7.346839692639297e-40,1,0
SSP4,IIASA GDP,2141,3.6734198463196485e-40,1,0
SSP4,IIASA GDP,2142,1.8367099231598242e-40,1,0
SSP4,IIASA GDP,2143,9.183549615799121e-41,1,0
SSP4,IIASA GDP,2144,4.591774807899561e-41,1,0
SSP4,IIASA GDP,2145,2.2958874039497803e-41,1,0
SSP4,IIASA GDP,2146,1.1479437019748901e-41,1,0
SSP4,IIASA GDP,2147,5.739718509874451e-42,1,0
SSP4,IIASA GDP,2148,2.8698592549372254e-42,1,0
SSP4,IIASA GDP,2149,1.4349296274686127e-42,1,0
SSP4,IIASA GDP,2150,7.174648137343064e-43,1,0
SSP4,IIASA GDP,2151,3.587324068671532e-43,1,0
SSP4,IIASA GDP,2152,1.793662034335766e-43,1,0
SSP4,IIASA GDP,2153,8.96831017167883e-44,1,0
SSP4,IIASA GDP,2154,4.484155085839415e-44,1,0
SSP4,IIASA GDP,2155,2.2420775429197073e-44,1,0
SSP4,IIASA GDP,2156,1.1210387714598537e-44,1,0
SSP4,IIASA GDP,2157,5.605193857299268e-45,1,0
SSP4,IIASA GDP,2158,2.802596928649634e-45,1,0
SSP4,IIASA GDP,2159,1.401298464324817e-45,1,0
SSP4,IIASA GDP,2160,7.006492321624085e-46,1,0
SSP4,IIASA GDP,2161,3.503246160812043e-46,1,0
SSP4,IIASA GDP,2162,1.7516230804060213e-46,1,0
SSP4,IIASA GDP,2163,8.758115402030107e-47,1,0
SSP4,IIASA GDP,2164,4.3790577010150533e-47,1,0
SSP4,IIASA GDP,2165,2.1895288505075267e-47,1,0
SSP4,IIASA GDP,2166,1.0947644252537633e-47,1,0
SSP4,IIASA GDP,2167,5.473822126268817e-48,1,0
SSP4,IIASA GDP,2168,2.7369110631344083e-48,1,0
SSP4,IIASA GDP,2169,1.3684555315672042e-48,1,0
SSP4,IIASA GDP,2170,6.842277657836021e-49,1,0
SSP4,IIASA GDP,2171,3.4211388289180104e-49,1,0
SSP4,IIASA GDP,2172,1.7105694144590052e-49,1,0
SSP4,IIASA GDP,2173,8.552847072295026e-50,1,0
SSP4,IIASA GDP,2174,4.276423536147513e-50,1,0
SSP4,IIASA GDP,2175,2.1382117680737565e-50,1,0
SSP4,IIASA GDP,2176,1.0691058840368783e-50,1,0
SSP4,IIASA GDP,2177,5.345529420184391e-51,1,0
SSP4,IIASA GDP,2178,2.6727647100921956e-51,1,0
SSP4,IIASA GDP,2179,1.3363823550460978e-51,1,0
SSP4,IIASA GDP,2180,6.681911775230489e-52,1,0
SSP4,IIASA GDP,2181,3.3409558876152446e-52,1,0
SSP4,IIASA GDP,2182,1.6704779438076223e-52,1,0
SSP4,IIASA GDP,2183,8.352389719038111e-53,1,0
SSP4,IIASA GDP,2184,4.176194859519056e-53,1,0
SSP4,IIASA GDP,2185,2.088097429759528e-53,1,0
SSP4,IIASA GDP,2186,1.044048714879764e-53,1,0
SSP4,IIASA GDP,2187,5.22024357439882e-54,1,0
SSP4,IIASA GDP,2188,2.61012178719941e-54,1,0
SSP4,IIASA GDP,2189,1.305060893599705e-54,1,0
SSP4,IIASA GDP,2190,6.525304467998525e-55,1,0
SSP4,IIASA GDP,2191,3.2626522339992623e-55,1,0
SSP4,IIASA GDP,2192,1.6313261169996311e-55,1,0
SSP4,IIASA GDP,2193,8.156630584998156e-56,1,0
SSP4,IIASA GDP,2194,4.078315292499078e-56,1,0
SSP4,IIASA GDP,2195,2.039157646249539e-56,1,0
SSP4,IIASA GDP,2196,1.0195788231247695e-56,1,0
SSP4,IIASA GDP,2197,5.0978941156238473e-57,1,0
SSP4,IIASA GDP,2198,2.5489470578119236e-57,1,0
SSP4,IIASA GDP,2199,1.2744735289059618e-57,1,0
SSP4,IIASA GDP,2200,6.372367644529809e-58,1,0
SSP4,IIASA GDP,2201,3.1861838222649046e-58,1,0
SSP4,IIASA GDP,2202,1.5930919111324523e-58,1,0
SSP4,IIASA GDP,2203,7.965459555662261e-59,1,0
SSP4,IIASA GDP,2204,3.982729777831131e-59,1,0
SSP4,IIASA GDP,2205,1.9913648889155653e-59,1,0
SSP4,IIASA GDP,2206,9.956824444577827e-60,1,0
SSP4,IIASA GDP,2207,4.9784122222889134e-60,1,0
SSP4,IIASA GDP,2208,2.4892061111444567e-60,1,0
SSP4,IIASA GDP,2209,1.2446030555722283e-60,1,0
SSP4,IIASA GDP,2210,6.223015277861142e-61,1,0
SSP4,IIASA GDP,2211,3.111507638930571e-61,1,0
SSP4,IIASA GDP,2212,1.5557538194652854e-61,1,0
SSP4,IIASA GDP,2213,7.778769097326427e-62,1,0
SSP4,IIASA GDP,2214,3.8893845486632136e-62,1,0
SSP4,IIASA GDP,2215,1.9446922743316068e-62,1,0
SSP4,IIASA GDP,2216,9.723461371658034e-63,1,0
SSP4,IIASA GDP,2217,4.861730685829017e-63,1,0
SSP4,IIASA GDP,2218,2.4308653429145085e-63,1,0
SSP4,IIASA GDP,2219,1.2154326714572542e-63,1,0
SSP4,IIASA GDP,2220,6.077163357286271e-64,1,0
SSP4,IIASA GDP,2221,3.0385816786431356e-64,1,0
SSP4,IIASA GDP,2222,1.5192908393215678e-64,1,0
SSP4,IIASA GDP,2223,7.596454196607839e-65,1,0
SSP4,IIASA GDP,2224,3.7982270983039195e-65,1,0
SSP4,IIASA GDP,2225,1.8991135491519597e-65,1,0
SSP4,IIASA GDP,2226,9.495567745759799e-66,1,0
SSP4,IIASA GDP,2227,4.7477838728798994e-66,1,0
SSP4,IIASA GDP,2228,2.3738919364399497e-66,1,0
SSP4,IIASA GDP,2229,1.1869459682199748e-66,1,0
SSP4,IIASA GDP,2230,5.934729841099874e-67,1,0
SSP4,IIASA GDP,2231,2.967364920549937e-67,1,0
SSP4,IIASA GDP,2232,1.4836824602749686e-67,1,0
SSP4,IIASA GDP,2233,7.418412301374843e-68,1,0
SSP4,IIASA GDP,2234,3.7092061506874214e-68,1,0
SSP4,IIASA GDP,2235,1.8546030753437107e-68,1,0
SSP4,IIASA GDP,2236,9.273015376718553e-69,1,0
SSP4,IIASA GDP,2237,4.636507688359277e-69,1,0
SSP4,IIASA GDP,2238,2.3182538441796384e-69,1,0
SSP4,IIASA GDP,2239,1.1591269220898192e-69,1,0
SSP4,IIASA GDP,2240,5.795634610449096e-70,1,0
SSP4,IIASA GDP,2241,2.897817305224548e-70,1,0
SSP4,IIASA GDP,2242,1.448908652612274e-70,1,0
SSP4,IIASA GDP,2243,7.24454326306137e-71,1,0
SSP4,IIASA GDP,2244,3.622271631530685e-71,1,0
SSP4,IIASA GDP,2245,1.8111358157653425e-71,1,0
SSP4,IIASA GDP,2246,9.055679078826712e-72,1,0
SSP4,IIASA GDP,2247,4.527839539413356e-72,1,0
SSP4,IIASA GDP,2248,2.263919769706678e-72,1,0
SSP4,IIASA GDP,2249,1.131959884853339e-72,1,0
SSP4,IIASA GDP,2250,5.659799424266695e-73,1,0
SSP4,IIASA GDP,2251,2.8298997121333476e-73,1,0
SSP4,IIASA GDP,2252,1.4149498560666738e-73,1,0
SSP4,IIASA GDP,2253,7.074749280333369e-74,1,0
SSP4,IIASA GDP,2254,3.5373746401666845e-74,1,0
SSP4,IIASA GDP,2255,1.7686873200833423e-74,1,0
SSP4,IIASA GDP,2256,8.843436600416711e-75,1,0
SSP4,IIASA GDP,2257,4.421718300208356e-75,1,0
SSP4,IIASA GDP,2258,2.210859150104178e-75,1,0
SSP4,IIASA GDP,2259,1.105429575052089e-75,1,0
SSP4,IIASA GDP,2260,5.527147875260445e-76,1,0
SSP4,IIASA GDP,2261,2.7635739376302223e-76,1,0
SSP4,IIASA GDP,2262,1.3817869688151111e-76,1,0
SSP4,IIASA GDP,2263,6.908934844075556e-77,1,0
SSP4,IIASA GDP,2264,3.454467422037778e-77,1,0
SSP4,IIASA GDP,2265,1.727233711018889e-77,1,0
SSP4,IIASA GDP,2266,8.636168555094445e-78,1,0
SSP4,IIASA GDP,2267,4.3180842775472223e-78,1,0
SSP4,IIASA GDP,2268,2.1590421387736112e-78,1,0
SSP4,IIASA GDP,2269,1.0795210693868056e-78,1,0
SSP4,IIASA GDP,2270,5.397605346934028e-79,1,0
SSP4,IIASA GDP,2271,2.698802673467014e-79,1,0
SSP4,IIASA GDP,2272,1.349401336733507e-79,1,0
SSP4,IIASA GDP,2273,6.747006683667535e-80,1,0
SSP4,IIASA GDP,2274,3.3735033418337674e-80,1,0
SSP4,IIASA GDP,2275,1.6867516709168837e-80,1,0
SSP4,IIASA GDP,2276,8.433758354584419e-81,1,0
SSP4,IIASA GDP,2277,4.2168791772922093e-81,1,0
SSP4,IIASA GDP,2278,2.1084395886461046e-81,1,0
SSP4,IIASA GDP,2279,1.0542197943230523e-81,1,0
SSP4,IIASA GDP,2280,5.271098971615262e-82,1,0
SSP4,IIASA GDP,2281,2.635549485807631e-82,1,0
SSP4,IIASA GDP,2282,1.3177747429038154e-82,1,0
SSP4,IIASA GDP,2283,6.588873714519077e-83,1,0
SSP4,IIASA GDP,2284,3.2944368572595385e-83,1,0
SSP4,IIASA GDP,2285,1.6472184286297693e-83,1,0
SSP4,IIASA GDP,2286,8.236092143148846e-84,1,0
SSP4,IIASA GDP,2287,4.118046071574423e-84,1,0
SSP4,IIASA GDP,2288,2.0590230357872116e-84,1,0
SSP4,IIASA GDP,2289,1.0295115178936058e-84,1,0
SSP4,IIASA GDP,2290,5.147557589468029e-85,1,0
SSP4,IIASA GDP,2291,2.5737787947340145e-85,1,0
SSP4,IIASA GDP,2292,1.2868893973670072e-85,1,0
SSP4,IIASA GDP,2293,6.434446986835036e-86,1,0
SSP4,IIASA GDP,2294,3.217223493417518e-86,1,0
SSP4,IIASA GDP,2295,1.608611746708759e-86,1,0
SSP4,IIASA GDP,2296,8.043058733543795e-87,1,0
SSP4,IIASA GDP,2297,4.021529366771898e-87,1,0
SSP4,IIASA GDP,2298,2.010764683385949e-87,1,0
SSP4,IIASA GDP,2299,1.0053823416929744e-87,1,0
SSP4,IIASA GDP,2300,5.026911708464872e-88,1,0
SSP4,OECD Env-Growth,2011,0.5,1,0
SSP4,OECD Env-Growth,2012,0.25,1,0
SSP4,OECD Env-Growth,2013,0.125,1,0
SSP4,OECD Env-Growth,2014,0.0625,1,0
SSP4,OECD Env-Growth,2015,0.03125,1,0
SSP4,OECD Env-Growth,2016,0.015625,1,0
SSP4,OECD Env-Growth,2017,0.0078125,1,0
SSP4,OECD Env-Growth,2018,0.00390625,1,0
SSP4,OECD Env-Growth,2019,0.001953125,1,0
